UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1474731619,9/24/2016 12:00:00 AM,05:40:19,1.2,48,30.44,95,177.78,5.62,06:12:00,18:17:00
1474731325,9/24/2016 12:00:00 AM,05:35:25,1.18,48,30.44,95,178.79,5.62,06:12:00,18:17:00
1474731019,9/24/2016 12:00:00 AM,05:30:19,1.21,48,30.44,95,187.01,4.5,06:12:00,18:17:00
1474730722,9/24/2016 12:00:00 AM,05:25:22,1.2,48,30.44,95,186.2,2.25,06:12:00,18:17:00
1474730420,9/24/2016 12:00:00 AM,05:20:20,1.25,48,30.44,95,186.39,2.25,06:12:00,18:17:00
1474730123,9/24/2016 12:00:00 AM,05:15:23,1.24,48,30.44,95,184.48,5.62,06:12:00,18:17:00
1474729822,9/24/2016 12:00:00 AM,05:10:22,1.23,49,30.44,95,184.43,2.25,06:12:00,18:17:00
1474729522,9/24/2016 12:00:00 AM,05:05:22,1.24,49,30.44,95,184.43,3.37,06:12:00,18:17:00
1474729224,9/24/2016 12:00:00 AM,05:00:24,1.24,49,30.44,95,184.42,4.5,06:12:00,18:17:00
1474728934,9/24/2016 12:00:00 AM,04:55:34,1.22,49,30.44,95,182.53,4.5,06:12:00,18:17:00
1474728618,9/24/2016 12:00:00 AM,04:50:18,1.22,49,30.44,96,183.33,5.62,06:12:00,18:17:00
1474728321,9/24/2016 12:00:00 AM,04:45:21,1.24,49,30.44,96,182.85,6.75,06:12:00,18:17:00
1474728021,9/24/2016 12:00:00 AM,04:40:21,1.22,49,30.44,96,176.22,6.75,06:12:00,18:17:00
1474727723,9/24/2016 12:00:00 AM,04:35:23,1.22,49,30.44,97,170.88,4.5,06:12:00,18:17:00
1474727423,9/24/2016 12:00:00 AM,04:30:23,1.23,49,30.44,96,169.21,4.5,06:12:00,18:17:00
1474727119,9/24/2016 12:00:00 AM,04:25:19,1.25,49,30.44,96,167.31,4.5,06:12:00,18:17:00
1474726821,9/24/2016 12:00:00 AM,04:20:21,1.24,49,30.44,96,169.13,5.62,06:12:00,18:17:00
1474726521,9/24/2016 12:00:00 AM,04:15:21,1.22,49,30.44,96,168.32,4.5,06:12:00,18:17:00
1474726220,9/24/2016 12:00:00 AM,04:10:20,1.24,49,30.44,96,166.61,4.5,06:12:00,18:17:00
1474725920,9/24/2016 12:00:00 AM,04:05:20,1.25,49,30.44,96,166.58,3.37,06:12:00,18:17:00
1474725624,9/24/2016 12:00:00 AM,04:00:24,1.24,49,30.44,96,166.58,2.25,06:12:00,18:17:00
1474725320,9/24/2016 12:00:00 AM,03:55:20,1.23,49,30.44,96,166.57,2.25,06:12:00,18:17:00
1474725023,9/24/2016 12:00:00 AM,03:50:23,1.26,50,30.44,96,166.57,2.25,06:12:00,18:17:00
1474724735,9/24/2016 12:00:00 AM,03:45:35,1.24,50,30.44,98,166.57,2.25,06:12:00,18:17:00
1474724419,9/24/2016 12:00:00 AM,03:40:19,1.22,50,30.44,97,166.57,0,06:12:00,18:17:00
1474724118,9/24/2016 12:00:00 AM,03:35:18,1.26,50,30.44,96,166.56,2.25,06:12:00,18:17:00
1474723820,9/24/2016 12:00:00 AM,03:30:20,1.23,50,30.44,96,180.77,3.37,06:12:00,18:17:00
1474723522,9/24/2016 12:00:00 AM,03:25:22,1.24,50,30.44,96,177.78,3.37,06:12:00,18:17:00
1474723222,9/24/2016 12:00:00 AM,03:20:22,1.27,50,30.44,97,176.13,4.5,06:12:00,18:17:00
1474722922,9/24/2016 12:00:00 AM,03:15:22,1.24,50,30.44,97,192.5,5.62,06:12:00,18:17:00
1474722620,9/24/2016 12:00:00 AM,03:10:20,1.24,50,30.44,98,189.77,6.75,06:12:00,18:17:00
1474722320,9/24/2016 12:00:00 AM,03:05:20,1.25,50,30.44,98,190.26,6.75,06:12:00,18:17:00
1474722021,9/24/2016 12:00:00 AM,03:00:21,1.21,50,30.44,98,186.98,6.75,06:12:00,18:17:00
1474721727,9/24/2016 12:00:00 AM,02:55:27,1.21,50,30.45,99,185.47,3.37,06:12:00,18:17:00
1474721423,9/24/2016 12:00:00 AM,02:50:23,1.22,50,30.44,98,185.47,4.5,06:12:00,18:17:00
1474721125,9/24/2016 12:00:00 AM,02:45:25,1.29,50,30.45,98,183.69,3.37,06:12:00,18:17:00
1474720838,9/24/2016 12:00:00 AM,02:40:38,1.22,50,30.45,98,183.69,2.25,06:12:00,18:17:00
1474720520,9/24/2016 12:00:00 AM,02:35:20,1.23,50,30.45,98,180.64,3.37,06:12:00,18:17:00
1474720220,9/24/2016 12:00:00 AM,02:30:20,1.23,50,30.45,98,179.17,3.37,06:12:00,18:17:00
1474719918,9/24/2016 12:00:00 AM,02:25:18,1.23,50,30.45,98,179.17,3.37,06:12:00,18:17:00
1474719621,9/24/2016 12:00:00 AM,02:20:21,1.25,50,30.45,98,179.17,2.25,06:12:00,18:17:00
1474719318,9/24/2016 12:00:00 AM,02:15:18,1.23,51,30.45,98,179.17,3.37,06:12:00,18:17:00
1474719021,9/24/2016 12:00:00 AM,02:10:21,1.25,51,30.45,98,179.17,2.25,06:12:00,18:17:00
1474718723,9/24/2016 12:00:00 AM,02:05:23,1.23,51,30.45,98,179.17,2.25,06:12:00,18:17:00
1474718419,9/24/2016 12:00:00 AM,02:00:19,1.23,51,30.45,98,179.17,3.37,06:12:00,18:17:00
1474718119,9/24/2016 12:00:00 AM,01:55:19,1.22,51,30.46,98,179.18,3.37,06:12:00,18:17:00
1474717820,9/24/2016 12:00:00 AM,01:50:20,1.25,51,30.46,98,179.17,3.37,06:12:00,18:17:00
1474717520,9/24/2016 12:00:00 AM,01:45:20,1.23,51,30.46,98,179.32,3.37,06:12:00,18:17:00
1474717224,9/24/2016 12:00:00 AM,01:40:24,1.23,51,30.46,98,184.58,2.25,06:12:00,18:17:00
1474716918,9/24/2016 12:00:00 AM,01:35:18,1.29,51,30.46,98,184.64,3.37,06:12:00,18:17:00
1474716626,9/24/2016 12:00:00 AM,01:30:26,1.26,51,30.46,98,186.28,4.5,06:12:00,18:17:00
1474716322,9/24/2016 12:00:00 AM,01:25:22,1.26,51,30.47,98,185.87,5.62,06:12:00,18:17:00
1474716024,9/24/2016 12:00:00 AM,01:20:24,1.22,51,30.47,98,185.87,4.5,06:12:00,18:17:00
1474715719,9/24/2016 12:00:00 AM,01:15:19,1.21,51,30.47,98,185.86,4.5,06:12:00,18:17:00
1474715426,9/24/2016 12:00:00 AM,01:10:26,1.23,51,30.47,98,185.78,4.5,06:12:00,18:17:00
1474714826,9/24/2016 12:00:00 AM,01:00:26,1.24,52,30.47,97,184.74,4.5,06:12:00,18:17:00
1474714221,9/24/2016 12:00:00 AM,00:50:21,1.23,52,30.48,97,184.54,3.37,06:12:00,18:17:00
1474713921,9/24/2016 12:00:00 AM,00:45:21,1.26,52,30.48,97,184.54,2.25,06:12:00,18:17:00
1474713618,9/24/2016 12:00:00 AM,00:40:18,1.25,53,30.48,97,184.54,2.25,06:12:00,18:17:00
1474713319,9/24/2016 12:00:00 AM,00:35:19,1.24,53,30.48,97,184.54,2.25,06:12:00,18:17:00
1474713020,9/24/2016 12:00:00 AM,00:30:20,1.23,53,30.48,97,184.54,2.25,06:12:00,18:17:00
1474712722,9/24/2016 12:00:00 AM,00:25:22,1.22,54,30.48,96,185.41,2.25,06:12:00,18:17:00
1474712421,9/24/2016 12:00:00 AM,00:20:21,1.22,54,30.48,97,186.1,2.25,06:12:00,18:17:00
1474711821,9/24/2016 12:00:00 AM,00:10:21,1.26,54,30.48,97,186.14,0,06:12:00,18:17:00
1474711520,9/24/2016 12:00:00 AM,00:05:20,1.24,54,30.48,98,186.14,0,06:12:00,18:17:00
1474711222,9/24/2016 12:00:00 AM,00:00:22,1.25,54,30.48,98,186.14,0,06:12:00,18:17:00
1474710919,9/23/2016 12:00:00 AM,23:55:19,1.23,54,30.48,98,186.14,0,06:12:00,18:18:00
1474710618,9/23/2016 12:00:00 AM,23:50:18,1.26,53,30.48,98,186.14,1.12,06:12:00,18:18:00
1474710323,9/23/2016 12:00:00 AM,23:45:23,1.25,53,30.48,98,119.22,2.25,06:12:00,18:18:00
1474710019,9/23/2016 12:00:00 AM,23:40:19,1.25,53,30.48,99,117.45,0,06:12:00,18:18:00
1474709723,9/23/2016 12:00:00 AM,23:35:23,1.23,53,30.48,99,115.46,0,06:12:00,18:18:00
1474709420,9/23/2016 12:00:00 AM,23:30:20,1.22,53,30.48,98,157.27,4.5,06:12:00,18:18:00
1474709118,9/23/2016 12:00:00 AM,23:25:18,1.27,53,30.48,98,189.16,3.37,06:12:00,18:18:00
1474708821,9/23/2016 12:00:00 AM,23:20:21,1.23,53,30.48,98,249.87,2.25,06:12:00,18:18:00
1474708522,9/23/2016 12:00:00 AM,23:15:22,1.24,54,30.48,98,249.89,2.25,06:12:00,18:18:00
1474708221,9/23/2016 12:00:00 AM,23:10:21,1.25,53,30.49,98,221.24,3.37,06:12:00,18:18:00
1474707923,9/23/2016 12:00:00 AM,23:05:23,1.24,53,30.49,98,216.54,5.62,06:12:00,18:18:00
1474707621,9/23/2016 12:00:00 AM,23:00:21,1.26,53,30.49,99,144.34,3.37,06:12:00,18:18:00
1474707327,9/23/2016 12:00:00 AM,22:55:27,1.25,53,30.49,99,166.37,5.62,06:12:00,18:18:00
1474707020,9/23/2016 12:00:00 AM,22:50:20,1.21,53,30.49,99,166.72,1.12,06:12:00,18:18:00
1474706720,9/23/2016 12:00:00 AM,22:45:20,1.23,53,30.49,100,168.01,3.37,06:12:00,18:18:00
1474706423,9/23/2016 12:00:00 AM,22:40:23,1.26,53,30.49,100,163.68,3.37,06:12:00,18:18:00
1474706123,9/23/2016 12:00:00 AM,22:35:23,1.23,53,30.49,100,130.08,1.12,06:12:00,18:18:00
1474705820,9/23/2016 12:00:00 AM,22:30:20,1.25,53,30.49,100,152.83,3.37,06:12:00,18:18:00
1474705523,9/23/2016 12:00:00 AM,22:25:23,1.26,53,30.49,100,65.59,2.25,06:12:00,18:18:00
1474705224,9/23/2016 12:00:00 AM,22:20:24,1.26,53,30.49,101,122.91,1.12,06:12:00,18:18:00
1474704922,9/23/2016 12:00:00 AM,22:15:22,1.26,53,30.49,101,124.99,1.12,06:12:00,18:18:00
1474704620,9/23/2016 12:00:00 AM,22:10:20,1.26,53,30.49,101,111.26,1.12,06:12:00,18:18:00
1474704321,9/23/2016 12:00:00 AM,22:05:21,1.22,54,30.49,101,95.18,0,06:12:00,18:18:00
1474704023,9/23/2016 12:00:00 AM,22:00:23,1.24,54,30.49,101,144.83,2.25,06:12:00,18:18:00
1474703721,9/23/2016 12:00:00 AM,21:55:21,1.24,54,30.49,101,146.96,2.25,06:12:00,18:18:00
1474703422,9/23/2016 12:00:00 AM,21:50:22,1.25,54,30.49,101,146.96,1.12,06:12:00,18:18:00
1474703119,9/23/2016 12:00:00 AM,21:45:19,1.27,54,30.49,101,146.96,3.37,06:12:00,18:18:00
1474702819,9/23/2016 12:00:00 AM,21:40:19,1.25,54,30.49,101,146.96,4.5,06:12:00,18:18:00
1474702525,9/23/2016 12:00:00 AM,21:35:25,1.25,53,30.49,101,145.53,2.25,06:12:00,18:18:00
1474702223,9/23/2016 12:00:00 AM,21:30:23,1.25,54,30.49,101,147.51,3.37,06:12:00,18:18:00
1474701922,9/23/2016 12:00:00 AM,21:25:22,1.24,54,30.49,101,151.51,3.37,06:12:00,18:18:00
1474701622,9/23/2016 12:00:00 AM,21:20:22,1.22,54,30.49,101,132.88,3.37,06:12:00,18:18:00
1474701320,9/23/2016 12:00:00 AM,21:15:20,1.22,54,30.49,101,129.13,1.12,06:12:00,18:18:00
1474701021,9/23/2016 12:00:00 AM,21:10:21,1.26,54,30.49,101,129.12,0,06:12:00,18:18:00
1474700720,9/23/2016 12:00:00 AM,21:05:20,1.25,54,30.49,101,129.12,0,06:12:00,18:18:00
1474700421,9/23/2016 12:00:00 AM,21:00:21,1.25,54,30.49,101,129.12,1.12,06:12:00,18:18:00
1474700118,9/23/2016 12:00:00 AM,20:55:18,1.24,54,30.49,101,129.16,2.25,06:12:00,18:18:00
1474699824,9/23/2016 12:00:00 AM,20:50:24,1.24,54,30.49,101,128.02,1.12,06:12:00,18:18:00
1474699523,9/23/2016 12:00:00 AM,20:45:23,1.26,54,30.48,101,134.3,0,06:12:00,18:18:00
1474699222,9/23/2016 12:00:00 AM,20:40:22,1.25,54,30.48,101,134.3,2.25,06:12:00,18:18:00
1474698920,9/23/2016 12:00:00 AM,20:35:20,1.25,54,30.48,101,134.31,2.25,06:12:00,18:18:00
1474698621,9/23/2016 12:00:00 AM,20:30:21,1.25,54,30.48,101,132.89,1.12,06:12:00,18:18:00
1474698319,9/23/2016 12:00:00 AM,20:25:19,1.26,54,30.48,101,135.18,2.25,06:12:00,18:18:00
1474698021,9/23/2016 12:00:00 AM,20:20:21,1.24,54,30.48,101,155.62,2.25,06:12:00,18:18:00
1474697725,9/23/2016 12:00:00 AM,20:15:25,1.26,54,30.48,101,139.63,4.5,06:12:00,18:18:00
1474697420,9/23/2016 12:00:00 AM,20:10:20,1.24,54,30.48,101,151.08,2.25,06:12:00,18:18:00
1474697119,9/23/2016 12:00:00 AM,20:05:19,1.22,54,30.48,101,95.08,1.12,06:12:00,18:18:00
1474696819,9/23/2016 12:00:00 AM,20:00:19,1.24,54,30.48,101,128.48,2.25,06:12:00,18:18:00
1474696522,9/23/2016 12:00:00 AM,19:55:22,1.26,54,30.47,101,114.84,3.37,06:12:00,18:18:00
1474696223,9/23/2016 12:00:00 AM,19:50:23,1.27,54,30.47,101,75.88,2.25,06:12:00,18:18:00
1474695918,9/23/2016 12:00:00 AM,19:45:18,1.27,54,30.47,101,77.77,1.12,06:12:00,18:18:00
1474695624,9/23/2016 12:00:00 AM,19:40:24,1.26,54,30.47,101,90.61,3.37,06:12:00,18:18:00
1474695323,9/23/2016 12:00:00 AM,19:35:23,1.24,54,30.47,101,81.62,3.37,06:12:00,18:18:00
1474695021,9/23/2016 12:00:00 AM,19:30:21,1.27,54,30.47,101,69.29,5.62,06:12:00,18:18:00
1474694723,9/23/2016 12:00:00 AM,19:25:23,1.27,54,30.47,101,68.36,2.25,06:12:00,18:18:00
1474694422,9/23/2016 12:00:00 AM,19:20:22,1.25,54,30.46,101,68.53,4.5,06:12:00,18:18:00
1474694124,9/23/2016 12:00:00 AM,19:15:24,1.25,54,30.46,101,51.65,3.37,06:12:00,18:18:00
1474693819,9/23/2016 12:00:00 AM,19:10:19,1.25,54,30.46,101,90.97,2.25,06:12:00,18:18:00
1474693521,9/23/2016 12:00:00 AM,19:05:21,1.26,55,30.46,101,95.63,2.25,06:12:00,18:18:00
1474693222,9/23/2016 12:00:00 AM,19:00:22,1.24,55,30.46,101,68.93,4.5,06:12:00,18:18:00
1474692923,9/23/2016 12:00:00 AM,18:55:23,1.23,55,30.46,101,99.54,3.37,06:12:00,18:18:00
1474692621,9/23/2016 12:00:00 AM,18:50:21,1.23,55,30.45,101,100.2,3.37,06:12:00,18:18:00
1474692319,9/23/2016 12:00:00 AM,18:45:19,1.24,55,30.45,101,63.16,2.25,06:12:00,18:18:00
1474692024,9/23/2016 12:00:00 AM,18:40:24,1.24,55,30.45,101,47.56,2.25,06:12:00,18:18:00
1474691724,9/23/2016 12:00:00 AM,18:35:24,1.24,55,30.45,100,89.07,2.25,06:12:00,18:18:00
1474691422,9/23/2016 12:00:00 AM,18:30:22,1.26,55,30.45,100,90.43,3.37,06:12:00,18:18:00
1474691119,9/23/2016 12:00:00 AM,18:25:19,1.26,55,30.45,100,53.96,4.5,06:12:00,18:18:00
1474690822,9/23/2016 12:00:00 AM,18:20:22,1.26,55,30.45,100,57.09,2.25,06:12:00,18:18:00
1474690521,9/23/2016 12:00:00 AM,18:15:21,1.25,55,30.45,100,90.83,4.5,06:12:00,18:18:00
1474690223,9/23/2016 12:00:00 AM,18:10:23,1.65,55,30.45,100,128.4,1.12,06:12:00,18:18:00
1474689921,9/23/2016 12:00:00 AM,18:05:21,2.19,55,30.45,100,75.23,3.37,06:12:00,18:18:00
1474689624,9/23/2016 12:00:00 AM,18:00:24,4.05,55,30.45,100,49.64,2.25,06:12:00,18:18:00
1474689322,9/23/2016 12:00:00 AM,17:55:22,6.22,55,30.44,100,8.34,2.25,06:12:00,18:18:00
1474689038,9/23/2016 12:00:00 AM,17:50:38,8.11,55,30.44,101,42.63,3.37,06:12:00,18:18:00
1474688719,9/23/2016 12:00:00 AM,17:45:19,8.93,55,30.44,101,64.78,1.12,06:12:00,18:18:00
1474688420,9/23/2016 12:00:00 AM,17:40:20,10.67,54,30.44,100,94.37,4.5,06:12:00,18:18:00
1474688120,9/23/2016 12:00:00 AM,17:35:20,12.58,54,30.44,100,65,3.37,06:12:00,18:18:00
1474687822,9/23/2016 12:00:00 AM,17:30:22,14.86,55,30.44,100,68.48,2.25,06:12:00,18:18:00
1474687519,9/23/2016 12:00:00 AM,17:25:19,14.98,55,30.44,100,18.72,1.12,06:12:00,18:18:00
1474687220,9/23/2016 12:00:00 AM,17:20:20,12.42,55,30.43,100,49.85,7.87,06:12:00,18:18:00
1474686920,9/23/2016 12:00:00 AM,17:15:20,10.74,55,30.43,100,30.63,3.37,06:12:00,18:18:00
1474686618,9/23/2016 12:00:00 AM,17:10:18,12.92,55,30.43,100,65.8,2.25,06:12:00,18:18:00
1474686318,9/23/2016 12:00:00 AM,17:05:18,17.69,56,30.43,100,70.28,3.37,06:12:00,18:18:00
1474686018,9/23/2016 12:00:00 AM,17:00:18,20.85,55,30.43,100,41.2,6.75,06:12:00,18:18:00
1474685721,9/23/2016 12:00:00 AM,16:55:21,25.68,55,30.43,100,108.63,3.37,06:12:00,18:18:00
1474685421,9/23/2016 12:00:00 AM,16:50:21,27.97,55,30.43,100,91.66,6.75,06:12:00,18:18:00
1474685119,9/23/2016 12:00:00 AM,16:45:19,26.9,55,30.43,100,75.14,3.37,06:12:00,18:18:00
1474684824,9/23/2016 12:00:00 AM,16:40:24,35.56,56,30.43,100,45.74,3.37,06:12:00,18:18:00
1474684520,9/23/2016 12:00:00 AM,16:35:20,39.23,56,30.42,100,74.06,7.87,06:12:00,18:18:00
1474684219,9/23/2016 12:00:00 AM,16:30:19,49.38,56,30.42,100,300.65,5.62,06:12:00,18:18:00
1474683919,9/23/2016 12:00:00 AM,16:25:19,49.44,56,30.42,100,92.08,11.25,06:12:00,18:18:00
1474683622,9/23/2016 12:00:00 AM,16:20:22,34.76,56,30.42,99,64.91,4.5,06:12:00,18:18:00
1474683323,9/23/2016 12:00:00 AM,16:15:23,30.28,56,30.42,99,54.16,3.37,06:12:00,18:18:00
1474683022,9/23/2016 12:00:00 AM,16:10:22,29.99,56,30.42,99,32.23,9,06:12:00,18:18:00
1474682723,9/23/2016 12:00:00 AM,16:05:23,24.98,56,30.42,99,70.67,4.5,06:12:00,18:18:00
1474682419,9/23/2016 12:00:00 AM,16:00:19,26.77,57,30.42,99,65.43,12.37,06:12:00,18:18:00
1474682123,9/23/2016 12:00:00 AM,15:55:23,47.92,57,30.41,98,359.83,7.87,06:12:00,18:18:00
1474681820,9/23/2016 12:00:00 AM,15:50:20,80.96,57,30.42,98,42.35,2.25,06:12:00,18:18:00
1474681522,9/23/2016 12:00:00 AM,15:45:22,63.46,57,30.41,97,33.66,7.87,06:12:00,18:18:00
1474681221,9/23/2016 12:00:00 AM,15:40:21,111.52,57,30.41,97,84.6,3.37,06:12:00,18:18:00
1474680919,9/23/2016 12:00:00 AM,15:35:19,97.48,58,30.41,96,43.84,5.62,06:12:00,18:18:00
1474680623,9/23/2016 12:00:00 AM,15:30:23,94.71,58,30.41,94,43.32,13.5,06:12:00,18:18:00
1474680323,9/23/2016 12:00:00 AM,15:25:23,152.77,58,30.41,93,66.02,3.37,06:12:00,18:18:00
1474680022,9/23/2016 12:00:00 AM,15:20:22,142.64,59,30.41,92,100.37,5.62,06:12:00,18:18:00
1474679720,9/23/2016 12:00:00 AM,15:15:20,124.54,59,30.41,91,25.39,10.12,06:12:00,18:18:00
1474679418,9/23/2016 12:00:00 AM,15:10:18,84.63,60,30.41,83,31.72,4.5,06:12:00,18:18:00
1474679120,9/23/2016 12:00:00 AM,15:05:20,86.85,61,30.41,80,123.12,5.62,06:12:00,18:18:00
1474678824,9/23/2016 12:00:00 AM,15:00:24,94.63,61,30.41,80,94.26,2.25,06:12:00,18:18:00
1474678518,9/23/2016 12:00:00 AM,14:55:18,79.52,61,30.41,79,61.73,4.5,06:12:00,18:18:00
1474678219,9/23/2016 12:00:00 AM,14:50:19,153.51,62,30.41,81,125.94,6.75,06:12:00,18:18:00
1474677920,9/23/2016 12:00:00 AM,14:45:20,236.1,61,30.41,82,183.44,2.25,06:12:00,18:18:00
1474677621,9/23/2016 12:00:00 AM,14:40:21,432.56,61,30.41,80,348,4.5,06:12:00,18:18:00
1474677319,9/23/2016 12:00:00 AM,14:35:19,246.84,60,30.42,81,106.18,2.25,06:12:00,18:18:00
1474677023,9/23/2016 12:00:00 AM,14:30:23,225.69,60,30.42,83,138.58,5.62,06:12:00,18:18:00
1474676721,9/23/2016 12:00:00 AM,14:25:21,158.58,60,30.42,81,122.44,7.87,06:12:00,18:18:00
1474676421,9/23/2016 12:00:00 AM,14:20:21,118.23,60,30.42,81,167.42,3.37,06:12:00,18:18:00
1474676122,9/23/2016 12:00:00 AM,14:15:22,113.1,60,30.42,83,140.55,4.5,06:12:00,18:18:00
1474675821,9/23/2016 12:00:00 AM,14:10:21,117.45,60,30.42,82,131.23,5.62,06:12:00,18:18:00
1474675521,9/23/2016 12:00:00 AM,14:05:21,146.35,60,30.42,82,127.75,6.75,06:12:00,18:18:00
1474675226,9/23/2016 12:00:00 AM,14:00:26,196.76,60,30.42,81,138.26,7.87,06:12:00,18:18:00
1474674920,9/23/2016 12:00:00 AM,13:55:20,222.41,60,30.43,84,100.04,6.75,06:12:00,18:18:00
1474674621,9/23/2016 12:00:00 AM,13:50:21,196.92,60,30.43,83,79.8,5.62,06:12:00,18:18:00
1474674325,9/23/2016 12:00:00 AM,13:45:25,234.07,60,30.43,84,90.99,6.75,06:12:00,18:18:00
1474674022,9/23/2016 12:00:00 AM,13:40:22,780.8,59,30.43,85,181.99,4.5,06:12:00,18:18:00
1474673719,9/23/2016 12:00:00 AM,13:35:19,185.57,59,30.43,83,141.74,11.25,06:12:00,18:18:00
1474673423,9/23/2016 12:00:00 AM,13:30:23,212.64,60,30.43,84,63.75,4.5,06:12:00,18:18:00
1474673121,9/23/2016 12:00:00 AM,13:25:21,201.73,60,30.43,83,138.76,10.12,06:12:00,18:18:00
1474672825,9/23/2016 12:00:00 AM,13:20:25,188.92,60,30.43,82,111.5,9,06:12:00,18:18:00
1474672520,9/23/2016 12:00:00 AM,13:15:20,134.27,60,30.44,82,102.37,9,06:12:00,18:18:00
1474672220,9/23/2016 12:00:00 AM,13:10:20,153.38,61,30.44,82,109.84,5.62,06:12:00,18:18:00
1474671921,9/23/2016 12:00:00 AM,13:05:21,213.3,61,30.44,82,63.37,9,06:12:00,18:18:00
1474671623,9/23/2016 12:00:00 AM,13:00:23,229.99,62,30.44,82,67.49,3.37,06:12:00,18:18:00
1474671320,9/23/2016 12:00:00 AM,12:55:20,307.8,61,30.44,82,130.32,7.87,06:12:00,18:18:00
1474671019,9/23/2016 12:00:00 AM,12:50:19,393.29,61,30.44,83,29.23,5.62,06:12:00,18:18:00
1474670718,9/23/2016 12:00:00 AM,12:45:18,412.59,60,30.44,86,95.87,6.75,06:12:00,18:18:00
1474670421,9/23/2016 12:00:00 AM,12:40:21,423.09,60,30.44,85,6.28,3.37,06:12:00,18:18:00
1474670118,9/23/2016 12:00:00 AM,12:35:18,298.33,60,30.45,85,110.22,7.87,06:12:00,18:18:00
1474669824,9/23/2016 12:00:00 AM,12:30:24,259.37,60,30.45,85,73.39,6.75,06:12:00,18:18:00
1474669523,9/23/2016 12:00:00 AM,12:25:23,222.39,60,30.45,85,119.22,7.87,06:12:00,18:18:00
1474669220,9/23/2016 12:00:00 AM,12:20:20,181.93,61,30.45,85,121.03,12.37,06:12:00,18:18:00
1474668922,9/23/2016 12:00:00 AM,12:15:22,179.84,61,30.45,85,111.97,6.75,06:12:00,18:18:00
1474668620,9/23/2016 12:00:00 AM,12:10:20,248.27,62,30.45,82,124.92,5.62,06:12:00,18:18:00
1474668326,9/23/2016 12:00:00 AM,12:05:26,587.78,62,30.45,85,127.16,15.75,06:12:00,18:18:00
1474668019,9/23/2016 12:00:00 AM,12:00:19,1328.5,60,30.45,89,55.83,7.87,06:12:00,18:18:00
1474667721,9/23/2016 12:00:00 AM,11:55:21,786.09,59,30.45,91,100.02,11.25,06:12:00,18:18:00
1474667421,9/23/2016 12:00:00 AM,11:50:21,565.27,59,30.45,94,73.51,3.37,06:12:00,18:18:00
1474667122,9/23/2016 12:00:00 AM,11:45:22,665.15,58,30.46,94,63.16,5.62,06:12:00,18:18:00
1474666822,9/23/2016 12:00:00 AM,11:40:22,445.51,59,30.46,94,81.71,4.5,06:12:00,18:18:00
1474666522,9/23/2016 12:00:00 AM,11:35:22,454.01,59,30.46,94,56.99,6.75,06:12:00,18:18:00
1474666219,9/23/2016 12:00:00 AM,11:30:19,1020.81,59,30.46,94,55.28,7.87,06:12:00,18:18:00
1474665919,9/23/2016 12:00:00 AM,11:25:19,625.34,60,30.46,93,93.7,7.87,06:12:00,18:18:00
1474665621,9/23/2016 12:00:00 AM,11:20:21,700.9,61,30.46,92,59.46,9,06:12:00,18:18:00
1474665321,9/23/2016 12:00:00 AM,11:15:21,1236.32,61,30.46,87,38.02,10.12,06:12:00,18:18:00
1474665023,9/23/2016 12:00:00 AM,11:10:23,429.38,62,30.46,83,58.62,11.25,06:12:00,18:18:00
1474664721,9/23/2016 12:00:00 AM,11:05:21,579.68,63,30.47,84,127.34,10.12,06:12:00,18:18:00
1474664420,9/23/2016 12:00:00 AM,11:00:20,496,63,30.47,83,148.11,9,06:12:00,18:18:00
1474664123,9/23/2016 12:00:00 AM,10:55:23,1069.95,62,30.47,85,131.91,10.12,06:12:00,18:18:00
1474663821,9/23/2016 12:00:00 AM,10:50:21,1113.02,61,30.47,87,60.13,4.5,06:12:00,18:18:00
1474663524,9/23/2016 12:00:00 AM,10:45:24,996.62,61,30.47,87,36.5,2.25,06:12:00,18:18:00
1474663223,9/23/2016 12:00:00 AM,10:40:23,981.65,61,30.47,85,49.56,11.25,06:12:00,18:18:00
1474662923,9/23/2016 12:00:00 AM,10:35:23,891.65,62,30.47,85,62.82,4.5,06:12:00,18:18:00
1474662626,9/23/2016 12:00:00 AM,10:30:26,565.81,62,30.47,87,136.39,11.25,06:12:00,18:18:00
1474662325,9/23/2016 12:00:00 AM,10:25:25,481.7,62,30.47,90,172.81,9,06:12:00,18:18:00
1474662024,9/23/2016 12:00:00 AM,10:20:24,896.56,61,30.47,89,131.67,14.62,06:12:00,18:18:00
1474661721,9/23/2016 12:00:00 AM,10:15:21,907.94,61,30.47,92,157.79,5.62,06:12:00,18:18:00
1474661421,9/23/2016 12:00:00 AM,10:10:21,912.75,60,30.47,93,146.93,9,06:12:00,18:18:00
1474661123,9/23/2016 12:00:00 AM,10:05:23,928.91,59,30.47,94,157.1,4.5,06:12:00,18:18:00
1474660823,9/23/2016 12:00:00 AM,10:00:23,802.11,59,30.47,95,120.89,16.87,06:12:00,18:18:00
1474660523,9/23/2016 12:00:00 AM,09:55:23,753.65,58,30.47,97,127.81,13.5,06:12:00,18:18:00
1474660222,9/23/2016 12:00:00 AM,09:50:22,802.23,58,30.47,100,72.3,2.25,06:12:00,18:18:00
